Date_Key,Date_Full_Format,Day,Month,Year,Day_of_Week_Name,Day_of_Week_Num,Week_in_Year,Weekend
2852,2015-10-22,22,10,2015,Thursday,5,43,0
2853,2015-10-23,23,10,2015,Friday,6,43,0
2854,2015-10-24,24,10,2015,Saturday,7,43,1
2855,2015-10-25,25,10,2015,Sunday,1,44,1
2856,2015-10-26,26,10,2015,Monday,2,44,0
2857,2015-10-27,27,10,2015,Tuesday,3,44,0
2858,2015-10-28,28,10,2015,Wednesday,4,44,0
2859,2015-10-29,29,10,2015,Thursday,5,44,0
2860,2015-10-30,30,10,2015,Friday,6,44,0
2861,2015-10-31,31,10,2015,Saturday,7,44,1
2862,2015-11-01,1,11,2015,Sunday,1,45,1
2863,2015-11-02,2,11,2015,Monday,2,45,0
2864,2015-11-03,3,11,2015,Tuesday,3,45,0
2865,2015-11-04,4,11,2015,Wednesday,4,45,0
2866,2015-11-05,5,11,2015,Thursday,5,45,0
2867,2015-11-06,6,11,2015,Friday,6,45,0
2868,2015-11-07,7,11,2015,Saturday,7,45,1
2869,2015-11-08,8,11,2015,Sunday,1,46,1
2870,2015-11-09,9,11,2015,Monday,2,46,0
2871,2015-11-10,10,11,2015,Tuesday,3,46,0
2872,2015-11-11,11,11,2015,Wednesday,4,46,0
2873,2015-11-12,12,11,2015,Thursday,5,46,0
2874,2015-11-13,13,11,2015,Friday,6,46,0
2875,2015-11-14,14,11,2015,Saturday,7,46,1
2876,2015-11-15,15,11,2015,Sunday,1,47,1
2877,2015-11-16,16,11,2015,Monday,2,47,0
2878,2015-11-17,17,11,2015,Tuesday,3,47,0
2879,2015-11-18,18,11,2015,Wednesday,4,47,0
2880,2015-11-19,19,11,2015,Thursday,5,47,0
2881,2015-11-20,20,11,2015,Friday,6,47,0
2882,2015-11-21,21,11,2015,Saturday,7,47,1
2883,2015-11-22,22,11,2015,Sunday,1,48,1
2884,2015-11-23,23,11,2015,Monday,2,48,0
2885,2015-11-24,24,11,2015,Tuesday,3,48,0
2886,2015-11-25,25,11,2015,Wednesday,4,48,0
2887,2015-11-26,26,11,2015,Thursday,5,48,0
2888,2015-11-27,27,11,2015,Friday,6,48,0
2889,2015-11-28,28,11,2015,Saturday,7,48,1
2890,2015-11-29,29,11,2015,Sunday,1,49,1
2891,2015-11-30,30,11,2015,Monday,2,49,0
2892,2015-12-01,1,12,2015,Tuesday,3,49,0
2893,2015-12-02,2,12,2015,Wednesday,4,49,0
2894,2015-12-03,3,12,2015,Thursday,5,49,0
2895,2015-12-04,4,12,2015,Friday,6,49,0
2896,2015-12-05,5,12,2015,Saturday,7,49,1
2897,2015-12-06,6,12,2015,Sunday,1,50,1
2898,2015-12-07,7,12,2015,Monday,2,50,0
2899,2015-12-08,8,12,2015,Tuesday,3,50,0
2900,2015-12-09,9,12,2015,Wednesday,4,50,0
2901,2015-12-10,10,12,2015,Thursday,5,50,0
2902,2015-12-11,11,12,2015,Friday,6,50,0
2903,2015-12-12,12,12,2015,Saturday,7,50,1
2904,2015-12-13,13,12,2015,Sunday,1,51,1
2905,2015-12-14,14,12,2015,Monday,2,51,0
2906,2015-12-15,15,12,2015,Tuesday,3,51,0
2907,2015-12-16,16,12,2015,Wednesday,4,51,0
2908,2015-12-17,17,12,2015,Thursday,5,51,0
2909,2015-12-18,18,12,2015,Friday,6,51,0
2910,2015-12-19,19,12,2015,Saturday,7,51,1
2911,2015-12-20,20,12,2015,Sunday,1,52,1
2912,2015-12-21,21,12,2015,Monday,2,52,0
2913,2015-12-22,22,12,2015,Tuesday,3,52,0
2914,2015-12-23,23,12,2015,Wednesday,4,52,0
2915,2015-12-24,24,12,2015,Thursday,5,52,0
2916,2015-12-25,25,12,2015,Friday,6,52,0
2917,2015-12-26,26,12,2015,Saturday,7,52,1
2918,2015-12-27,27,12,2015,Sunday,1,53,1
2919,2015-12-28,28,12,2015,Monday,2,53,0
2920,2015-12-29,29,12,2015,Tuesday,3,53,0
2921,2015-12-30,30,12,2015,Wednesday,4,53,0
2922,2015-12-31,31,12,2015,Thursday,5,53,0
2923,2016-01-01,1,1,2016,Friday,6,1,0
2924,2016-01-02,2,1,2016,Saturday,7,1,1
2925,2016-01-03,3,1,2016,Sunday,1,2,1
2926,2016-01-04,4,1,2016,Monday,2,2,0
2927,2016-01-05,5,1,2016,Tuesday,3,2,0
2928,2016-01-06,6,1,2016,Wednesday,4,2,0
2929,2016-01-07,7,1,2016,Thursday,5,2,0
2930,2016-01-08,8,1,2016,Friday,6,2,0
2931,2016-01-09,9,1,2016,Saturday,7,2,1
2932,2016-01-10,10,1,2016,Sunday,1,3,1
2933,2016-01-11,11,1,2016,Monday,2,3,0
2934,2016-01-12,12,1,2016,Tuesday,3,3,0
2935,2016-01-13,13,1,2016,Wednesday,4,3,0
2936,2016-01-14,14,1,2016,Thursday,5,3,0
2937,2016-01-15,15,1,2016,Friday,6,3,0
2938,2016-01-16,16,1,2016,Saturday,7,3,1
2939,2016-01-17,17,1,2016,Sunday,1,4,1
2940,2016-01-18,18,1,2016,Monday,2,4,0
2941,2016-01-19,19,1,2016,Tuesday,3,4,0
2942,2016-01-20,20,1,2016,Wednesday,4,4,0
2943,2016-01-21,21,1,2016,Thursday,5,4,0
2944,2016-01-22,22,1,2016,Friday,6,4,0
2945,2016-01-23,23,1,2016,Saturday,7,4,1
2946,2016-01-24,24,1,2016,Sunday,1,5,1
2947,2016-01-25,25,1,2016,Monday,2,5,0
2948,2016-01-26,26,1,2016,Tuesday,3,5,0
2949,2016-01-27,27,1,2016,Wednesday,4,5,0
2950,2016-01-28,28,1,2016,Thursday,5,5,0
2951,2016-01-29,29,1,2016,Friday,6,5,0
2952,2016-01-30,30,1,2016,Saturday,7,5,1
2953,2016-01-31,31,1,2016,Sunday,1,6,1
2954,2016-02-01,1,2,2016,Monday,2,6,0
2955,2016-02-02,2,2,2016,Tuesday,3,6,0
2956,2016-02-03,3,2,2016,Wednesday,4,6,0
2957,2016-02-04,4,2,2016,Thursday,5,6,0
2958,2016-02-05,5,2,2016,Friday,6,6,0
2959,2016-02-06,6,2,2016,Saturday,7,6,1
2960,2016-02-07,7,2,2016,Sunday,1,7,1
2961,2016-02-08,8,2,2016,Monday,2,7,0
2962,2016-02-09,9,2,2016,Tuesday,3,7,0
2963,2016-02-10,10,2,2016,Wednesday,4,7,0
2964,2016-02-11,11,2,2016,Thursday,5,7,0
2965,2016-02-12,12,2,2016,Friday,6,7,0
2966,2016-02-13,13,2,2016,Saturday,7,7,1
2967,2016-02-14,14,2,2016,Sunday,1,8,1
2968,2016-02-15,15,2,2016,Monday,2,8,0
2969,2016-02-16,16,2,2016,Tuesday,3,8,0
2970,2016-02-17,17,2,2016,Wednesday,4,8,0
2971,2016-02-18,18,2,2016,Thursday,5,8,0
2972,2016-02-19,19,2,2016,Friday,6,8,0
2973,2016-02-20,20,2,2016,Saturday,7,8,1
2974,2016-02-21,21,2,2016,Sunday,1,9,1
2975,2016-02-22,22,2,2016,Monday,2,9,0
2976,2016-02-23,23,2,2016,Tuesday,3,9,0
2977,2016-02-24,24,2,2016,Wednesday,4,9,0
2978,2016-02-25,25,2,2016,Thursday,5,9,0
2979,2016-02-26,26,2,2016,Friday,6,9,0
2980,2016-02-27,27,2,2016,Saturday,7,9,1
2981,2016-02-28,28,2,2016,Sunday,1,10,1
2982,2016-02-29,29,2,2016,Monday,2,10,0
2983,2016-03-01,1,3,2016,Tuesday,3,10,0
2984,2016-03-02,2,3,2016,Wednesday,4,10,0
2985,2016-03-03,3,3,2016,Thursday,5,10,0
2986,2016-03-04,4,3,2016,Friday,6,10,0
2987,2016-03-05,5,3,2016,Saturday,7,10,1
2988,2016-03-06,6,3,2016,Sunday,1,11,1
2989,2016-03-07,7,3,2016,Monday,2,11,0
2990,2016-03-08,8,3,2016,Tuesday,3,11,0
2991,2016-03-09,9,3,2016,Wednesday,4,11,0
2992,2016-03-10,10,3,2016,Thursday,5,11,0
2993,2016-03-11,11,3,2016,Friday,6,11,0
2994,2016-03-12,12,3,2016,Saturday,7,11,1
2995,2016-03-13,13,3,2016,Sunday,1,12,1
2996,2016-03-14,14,3,2016,Monday,2,12,0
2997,2016-03-15,15,3,2016,Tuesday,3,12,0
2998,2016-03-16,16,3,2016,Wednesday,4,12,0
2999,2016-03-17,17,3,2016,Thursday,5,12,0
3000,2016-03-18,18,3,2016,Friday,6,12,0
3001,2016-03-19,19,3,2016,Saturday,7,12,1
3002,2016-03-20,20,3,2016,Sunday,1,13,1
3003,2016-03-21,21,3,2016,Monday,2,13,0
3004,2016-03-22,22,3,2016,Tuesday,3,13,0
3005,2016-03-23,23,3,2016,Wednesday,4,13,0
3006,2016-03-24,24,3,2016,Thursday,5,13,0
3007,2016-03-25,25,3,2016,Friday,6,13,0
3008,2016-03-26,26,3,2016,Saturday,7,13,1
3009,2016-03-27,27,3,2016,Sunday,1,14,1
3010,2016-03-28,28,3,2016,Monday,2,14,0
3011,2016-03-29,29,3,2016,Tuesday,3,14,0
3012,2016-03-30,30,3,2016,Wednesday,4,14,0
3013,2016-03-31,31,3,2016,Thursday,5,14,0
3014,2016-04-01,1,4,2016,Friday,6,14,0
3015,2016-04-02,2,4,2016,Saturday,7,14,1
3016,2016-04-03,3,4,2016,Sunday,1,15,1
3017,2016-04-04,4,4,2016,Monday,2,15,0
3018,2016-04-05,5,4,2016,Tuesday,3,15,0
3019,2016-04-06,6,4,2016,Wednesday,4,15,0
3020,2016-04-07,7,4,2016,Thursday,5,15,0
3021,2016-04-08,8,4,2016,Friday,6,15,0
3022,2016-04-09,9,4,2016,Saturday,7,15,1
3023,2016-04-10,10,4,2016,Sunday,1,16,1
3024,2016-04-11,11,4,2016,Monday,2,16,0
3025,2016-04-12,12,4,2016,Tuesday,3,16,0
3026,2016-04-13,13,4,2016,Wednesday,4,16,0
3027,2016-04-14,14,4,2016,Thursday,5,16,0
3028,2016-04-15,15,4,2016,Friday,6,16,0
3029,2016-04-16,16,4,2016,Saturday,7,16,1
3030,2016-04-17,17,4,2016,Sunday,1,17,1
3031,2016-04-18,18,4,2016,Monday,2,17,0
3032,2016-04-19,19,4,2016,Tuesday,3,17,0
3033,2016-04-20,20,4,2016,Wednesday,4,17,0
3034,2016-04-21,21,4,2016,Thursday,5,17,0
3035,2016-04-22,22,4,2016,Friday,6,17,0
3036,2016-04-23,23,4,2016,Saturday,7,17,1
3037,2016-04-24,24,4,2016,Sunday,1,18,1
3038,2016-04-25,25,4,2016,Monday,2,18,0
3039,2016-04-26,26,4,2016,Tuesday,3,18,0
3040,2016-04-27,27,4,2016,Wednesday,4,18,0
3041,2016-04-28,28,4,2016,Thursday,5,18,0
3042,2016-04-29,29,4,2016,Friday,6,18,0
3043,2016-04-30,30,4,2016,Saturday,7,18,1
3044,2016-05-01,1,5,2016,Sunday,1,19,1
3045,2016-05-02,2,5,2016,Monday,2,19,0
3046,2016-05-03,3,5,2016,Tuesday,3,19,0
3047,2016-05-04,4,5,2016,Wednesday,4,19,0
3048,2016-05-05,5,5,2016,Thursday,5,19,0
3049,2016-05-06,6,5,2016,Friday,6,19,0
3050,2016-05-07,7,5,2016,Saturday,7,19,1
3051,2016-05-08,8,5,2016,Sunday,1,20,1
3052,2016-05-09,9,5,2016,Monday,2,20,0
3053,2016-05-10,10,5,2016,Tuesday,3,20,0
3054,2016-05-11,11,5,2016,Wednesday,4,20,0
3055,2016-05-12,12,5,2016,Thursday,5,20,0
3056,2016-05-13,13,5,2016,Friday,6,20,0
3057,2016-05-14,14,5,2016,Saturday,7,20,1
3058,2016-05-15,15,5,2016,Sunday,1,21,1
3059,2016-05-16,16,5,2016,Monday,2,21,0
3060,2016-05-17,17,5,2016,Tuesday,3,21,0
3061,2016-05-18,18,5,2016,Wednesday,4,21,0
3062,2016-05-19,19,5,2016,Thursday,5,21,0
3063,2016-05-20,20,5,2016,Friday,6,21,0
3064,2016-05-21,21,5,2016,Saturday,7,21,1
3065,2016-05-22,22,5,2016,Sunday,1,22,1
3066,2016-05-23,23,5,2016,Monday,2,22,0
3067,2016-05-24,24,5,2016,Tuesday,3,22,0
3068,2016-05-25,25,5,2016,Wednesday,4,22,0
3069,2016-05-26,26,5,2016,Thursday,5,22,0
3070,2016-05-27,27,5,2016,Friday,6,22,0
3071,2016-05-28,28,5,2016,Saturday,7,22,1
3072,2016-05-29,29,5,2016,Sunday,1,23,1
3073,2016-05-30,30,5,2016,Monday,2,23,0
3074,2016-05-31,31,5,2016,Tuesday,3,23,0
3075,2016-06-01,1,6,2016,Wednesday,4,23,0
3076,2016-06-02,2,6,2016,Thursday,5,23,0
3077,2016-06-03,3,6,2016,Friday,6,23,0
3078,2016-06-04,4,6,2016,Saturday,7,23,1
3079,2016-06-05,5,6,2016,Sunday,1,24,1
3080,2016-06-06,6,6,2016,Monday,2,24,0
3081,2016-06-07,7,6,2016,Tuesday,3,24,0
3082,2016-06-08,8,6,2016,Wednesday,4,24,0
3083,2016-06-09,9,6,2016,Thursday,5,24,0
3084,2016-06-10,10,6,2016,Friday,6,24,0
3085,2016-06-11,11,6,2016,Saturday,7,24,1
3086,2016-06-12,12,6,2016,Sunday,1,25,1
3087,2016-06-13,13,6,2016,Monday,2,25,0
3088,2016-06-14,14,6,2016,Tuesday,3,25,0
3089,2016-06-15,15,6,2016,Wednesday,4,25,0
3090,2016-06-16,16,6,2016,Thursday,5,25,0
3091,2016-06-17,17,6,2016,Friday,6,25,0
3092,2016-06-18,18,6,2016,Saturday,7,25,1
3093,2016-06-19,19,6,2016,Sunday,1,26,1
3094,2016-06-20,20,6,2016,Monday,2,26,0
3095,2016-06-21,21,6,2016,Tuesday,3,26,0
3096,2016-06-22,22,6,2016,Wednesday,4,26,0
3097,2016-06-23,23,6,2016,Thursday,5,26,0
3098,2016-06-24,24,6,2016,Friday,6,26,0
3099,2016-06-25,25,6,2016,Saturday,7,26,1
3100,2016-06-26,26,6,2016,Sunday,1,27,1
3101,2016-06-27,27,6,2016,Monday,2,27,0
3102,2016-06-28,28,6,2016,Tuesday,3,27,0
3103,2016-06-29,29,6,2016,Wednesday,4,27,0
3104,2016-06-30,30,6,2016,Thursday,5,27,0
3105,2016-07-01,1,7,2016,Friday,6,27,0
3106,2016-07-02,2,7,2016,Saturday,7,27,1
3107,2016-07-03,3,7,2016,Sunday,1,28,1
3108,2016-07-04,4,7,2016,Monday,2,28,0
3109,2016-07-05,5,7,2016,Tuesday,3,28,0
3110,2016-07-06,6,7,2016,Wednesday,4,28,0
3111,2016-07-07,7,7,2016,Thursday,5,28,0
3112,2016-07-08,8,7,2016,Friday,6,28,0
3113,2016-07-09,9,7,2016,Saturday,7,28,1
3114,2016-07-10,10,7,2016,Sunday,1,29,1
3115,2016-07-11,11,7,2016,Monday,2,29,0
3116,2016-07-12,12,7,2016,Tuesday,3,29,0
3117,2016-07-13,13,7,2016,Wednesday,4,29,0
3118,2016-07-14,14,7,2016,Thursday,5,29,0
3119,2016-07-15,15,7,2016,Friday,6,29,0
3120,2016-07-16,16,7,2016,Saturday,7,29,1
3121,2016-07-17,17,7,2016,Sunday,1,30,1
3122,2016-07-18,18,7,2016,Monday,2,30,0
3123,2016-07-19,19,7,2016,Tuesday,3,30,0
3124,2016-07-20,20,7,2016,Wednesday,4,30,0
3125,2016-07-21,21,7,2016,Thursday,5,30,0
3126,2016-07-22,22,7,2016,Friday,6,30,0
3127,2016-07-23,23,7,2016,Saturday,7,30,1
3128,2016-07-24,24,7,2016,Sunday,1,31,1
3129,2016-07-25,25,7,2016,Monday,2,31,0
3130,2016-07-26,26,7,2016,Tuesday,3,31,0
3131,2016-07-27,27,7,2016,Wednesday,4,31,0
3132,2016-07-28,28,7,2016,Thursday,5,31,0
3133,2016-07-29,29,7,2016,Friday,6,31,0
3134,2016-07-30,30,7,2016,Saturday,7,31,1
3135,2016-07-31,31,7,2016,Sunday,1,32,1
3136,2016-08-01,1,8,2016,Monday,2,32,0
3137,2016-08-02,2,8,2016,Tuesday,3,32,0
3138,2016-08-03,3,8,2016,Wednesday,4,32,0
3139,2016-08-04,4,8,2016,Thursday,5,32,0
3140,2016-08-05,5,8,2016,Friday,6,32,0
3141,2016-08-06,6,8,2016,Saturday,7,32,1
3142,2016-08-07,7,8,2016,Sunday,1,33,1
3143,2016-08-08,8,8,2016,Monday,2,33,0
3144,2016-08-09,9,8,2016,Tuesday,3,33,0
3145,2016-08-10,10,8,2016,Wednesday,4,33,0
3146,2016-08-11,11,8,2016,Thursday,5,33,0
3147,2016-08-12,12,8,2016,Friday,6,33,0
3148,2016-08-13,13,8,2016,Saturday,7,33,1
3149,2016-08-14,14,8,2016,Sunday,1,34,1
3150,2016-08-15,15,8,2016,Monday,2,34,0
3151,2016-08-16,16,8,2016,Tuesday,3,34,0
3152,2016-08-17,17,8,2016,Wednesday,4,34,0
3153,2016-08-18,18,8,2016,Thursday,5,34,0
3154,2016-08-19,19,8,2016,Friday,6,34,0
3155,2016-08-20,20,8,2016,Saturday,7,34,1
3156,2016-08-21,21,8,2016,Sunday,1,35,1
3157,2016-08-22,22,8,2016,Monday,2,35,0
3158,2016-08-23,23,8,2016,Tuesday,3,35,0
3159,2016-08-24,24,8,2016,Wednesday,4,35,0
3160,2016-08-25,25,8,2016,Thursday,5,35,0
3161,2016-08-26,26,8,2016,Friday,6,35,0
3162,2016-08-27,27,8,2016,Saturday,7,35,1
3163,2016-08-28,28,8,2016,Sunday,1,36,1
3164,2016-08-29,29,8,2016,Monday,2,36,0
3165,2016-08-30,30,8,2016,Tuesday,3,36,0
3166,2016-08-31,31,8,2016,Wednesday,4,36,0
3167,2016-09-01,1,9,2016,Thursday,5,36,0
3168,2016-09-02,2,9,2016,Friday,6,36,0
3169,2016-09-03,3,9,2016,Saturday,7,36,1
3170,2016-09-04,4,9,2016,Sunday,1,37,1
3171,2016-09-05,5,9,2016,Monday,2,37,0
3172,2016-09-06,6,9,2016,Tuesday,3,37,0
3173,2016-09-07,7,9,2016,Wednesday,4,37,0
3174,2016-09-08,8,9,2016,Thursday,5,37,0
3175,2016-09-09,9,9,2016,Friday,6,37,0
3176,2016-09-10,10,9,2016,Saturday,7,37,1
3177,2016-09-11,11,9,2016,Sunday,1,38,1
3178,2016-09-12,12,9,2016,Monday,2,38,0
3179,2016-09-13,13,9,2016,Tuesday,3,38,0
3180,2016-09-14,14,9,2016,Wednesday,4,38,0
3181,2016-09-15,15,9,2016,Thursday,5,38,0
3182,2016-09-16,16,9,2016,Friday,6,38,0
3183,2016-09-17,17,9,2016,Saturday,7,38,1
3184,2016-09-18,18,9,2016,Sunday,1,39,1
3185,2016-09-19,19,9,2016,Monday,2,39,0
3186,2016-09-20,20,9,2016,Tuesday,3,39,0
3187,2016-09-21,21,9,2016,Wednesday,4,39,0
3188,2016-09-22,22,9,2016,Thursday,5,39,0
3189,2016-09-23,23,9,2016,Friday,6,39,0
3190,2016-09-24,24,9,2016,Saturday,7,39,1
3191,2016-09-25,25,9,2016,Sunday,1,40,1
3192,2016-09-26,26,9,2016,Monday,2,40,0
3193,2016-09-27,27,9,2016,Tuesday,3,40,0
3194,2016-09-28,28,9,2016,Wednesday,4,40,0
3195,2016-09-29,29,9,2016,Thursday,5,40,0
3196,2016-09-30,30,9,2016,Friday,6,40,0
3197,2016-10-01,1,10,2016,Saturday,7,40,1
3198,2016-10-02,2,10,2016,Sunday,1,41,1
3199,2016-10-03,3,10,2016,Monday,2,41,0
3200,2016-10-04,4,10,2016,Tuesday,3,41,0
3201,2016-10-05,5,10,2016,Wednesday,4,41,0
3202,2016-10-06,6,10,2016,Thursday,5,41,0
3203,2016-10-07,7,10,2016,Friday,6,41,0
3204,2016-10-08,8,10,2016,Saturday,7,41,1
3205,2016-10-09,9,10,2016,Sunday,1,42,1
3206,2016-10-10,10,10,2016,Monday,2,42,0
3207,2016-10-11,11,10,2016,Tuesday,3,42,0
3208,2016-10-12,12,10,2016,Wednesday,4,42,0
3209,2016-10-13,13,10,2016,Thursday,5,42,0
3210,2016-10-14,14,10,2016,Friday,6,42,0
3211,2016-10-15,15,10,2016,Saturday,7,42,1
3212,2016-10-16,16,10,2016,Sunday,1,43,1
3213,2016-10-17,17,10,2016,Monday,2,43,0
3214,2016-10-18,18,10,2016,Tuesday,3,43,0
3215,2016-10-19,19,10,2016,Wednesday,4,43,0
3216,2016-10-20,20,10,2016,Thursday,5,43,0
3217,2016-10-21,21,10,2016,Friday,6,43,0
3218,2016-10-22,22,10,2016,Saturday,7,43,1
3219,2016-10-23,23,10,2016,Sunday,1,44,1
3220,2016-10-24,24,10,2016,Monday,2,44,0
3221,2016-10-25,25,10,2016,Tuesday,3,44,0
3222,2016-10-26,26,10,2016,Wednesday,4,44,0
3223,2016-10-27,27,10,2016,Thursday,5,44,0
3224,2016-10-28,28,10,2016,Friday,6,44,0
3225,2016-10-29,29,10,2016,Saturday,7,44,1
3226,2016-10-30,30,10,2016,Sunday,1,45,1
3227,2016-10-31,31,10,2016,Monday,2,45,0
3228,2016-11-01,1,11,2016,Tuesday,3,45,0
3229,2016-11-02,2,11,2016,Wednesday,4,45,0
3230,2016-11-03,3,11,2016,Thursday,5,45,0
3231,2016-11-04,4,11,2016,Friday,6,45,0
3232,2016-11-05,5,11,2016,Saturday,7,45,1
3233,2016-11-06,6,11,2016,Sunday,1,46,1
3234,2016-11-07,7,11,2016,Monday,2,46,0
3235,2016-11-08,8,11,2016,Tuesday,3,46,0
3236,2016-11-09,9,11,2016,Wednesday,4,46,0
3237,2016-11-10,10,11,2016,Thursday,5,46,0
3238,2016-11-11,11,11,2016,Friday,6,46,0
3239,2016-11-12,12,11,2016,Saturday,7,46,1
3240,2016-11-13,13,11,2016,Sunday,1,47,1
3241,2016-11-14,14,11,2016,Monday,2,47,0
3242,2016-11-15,15,11,2016,Tuesday,3,47,0
3243,2016-11-16,16,11,2016,Wednesday,4,47,0
3244,2016-11-17,17,11,2016,Thursday,5,47,0
3245,2016-11-18,18,11,2016,Friday,6,47,0
3246,2016-11-19,19,11,2016,Saturday,7,47,1
3247,2016-11-20,20,11,2016,Sunday,1,48,1
3248,2016-11-21,21,11,2016,Monday,2,48,0
3249,2016-11-22,22,11,2016,Tuesday,3,48,0
3250,2016-11-23,23,11,2016,Wednesday,4,48,0
3251,2016-11-24,24,11,2016,Thursday,5,48,0
3252,2016-11-25,25,11,2016,Friday,6,48,0
3253,2016-11-26,26,11,2016,Saturday,7,48,1
3254,2016-11-27,27,11,2016,Sunday,1,49,1
3255,2016-11-28,28,11,2016,Monday,2,49,0
3256,2016-11-29,29,11,2016,Tuesday,3,49,0
3257,2016-11-30,30,11,2016,Wednesday,4,49,0
3258,2016-12-01,1,12,2016,Thursday,5,49,0
3259,2016-12-02,2,12,2016,Friday,6,49,0
3260,2016-12-03,3,12,2016,Saturday,7,49,1
3261,2016-12-04,4,12,2016,Sunday,1,50,1
3262,2016-12-05,5,12,2016,Monday,2,50,0
3263,2016-12-06,6,12,2016,Tuesday,3,50,0
3264,2016-12-07,7,12,2016,Wednesday,4,50,0
3265,2016-12-08,8,12,2016,Thursday,5,50,0
3266,2016-12-09,9,12,2016,Friday,6,50,0
3267,2016-12-10,10,12,2016,Saturday,7,50,1
3268,2016-12-11,11,12,2016,Sunday,1,51,1
3269,2016-12-12,12,12,2016,Monday,2,51,0
3270,2016-12-13,13,12,2016,Tuesday,3,51,0
3271,2016-12-14,14,12,2016,Wednesday,4,51,0
3272,2016-12-15,15,12,2016,Thursday,5,51,0
3273,2016-12-16,16,12,2016,Friday,6,51,0
3274,2016-12-17,17,12,2016,Saturday,7,51,1
3275,2016-12-18,18,12,2016,Sunday,1,52,1
3276,2016-12-19,19,12,2016,Monday,2,52,0
3277,2016-12-20,20,12,2016,Tuesday,3,52,0
3278,2016-12-21,21,12,2016,Wednesday,4,52,0
3279,2016-12-22,22,12,2016,Thursday,5,52,0
3280,2016-12-23,23,12,2016,Friday,6,52,0
3281,2016-12-24,24,12,2016,Saturday,7,52,1
3282,2016-12-25,25,12,2016,Sunday,1,53,1
3283,2016-12-26,26,12,2016,Monday,2,53,0
3284,2016-12-27,27,12,2016,Tuesday,3,53,0
3285,2016-12-28,28,12,2016,Wednesday,4,53,0
3286,2016-12-29,29,12,2016,Thursday,5,53,0
3287,2016-12-30,30,12,2016,Friday,6,53,0
3288,2016-12-31,31,12,2016,Saturday,7,53,1
3289,2017-01-01,1,1,2017,Sunday,1,1,1
3290,2017-01-02,2,1,2017,Monday,2,1,0
3291,2017-01-03,3,1,2017,Tuesday,3,1,0
3292,2017-01-04,4,1,2017,Wednesday,4,1,0
3293,2017-01-05,5,1,2017,Thursday,5,1,0
3294,2017-01-06,6,1,2017,Friday,6,1,0
3295,2017-01-07,7,1,2017,Saturday,7,1,1
3296,2017-01-08,8,1,2017,Sunday,1,2,1
3297,2017-01-09,9,1,2017,Monday,2,2,0
3298,2017-01-10,10,1,2017,Tuesday,3,2,0
3299,2017-01-11,11,1,2017,Wednesday,4,2,0
3300,2017-01-12,12,1,2017,Thursday,5,2,0
3301,2017-01-13,13,1,2017,Friday,6,2,0
3302,2017-01-14,14,1,2017,Saturday,7,2,1
3303,2017-01-15,15,1,2017,Sunday,1,3,1
3304,2017-01-16,16,1,2017,Monday,2,3,0
3305,2017-01-17,17,1,2017,Tuesday,3,3,0
3306,2017-01-18,18,1,2017,Wednesday,4,3,0
3307,2017-01-19,19,1,2017,Thursday,5,3,0
3308,2017-01-20,20,1,2017,Friday,6,3,0
3309,2017-01-21,21,1,2017,Saturday,7,3,1
3310,2017-01-22,22,1,2017,Sunday,1,4,1
3311,2017-01-23,23,1,2017,Monday,2,4,0
3312,2017-01-24,24,1,2017,Tuesday,3,4,0
3313,2017-01-25,25,1,2017,Wednesday,4,4,0
3314,2017-01-26,26,1,2017,Thursday,5,4,0
3315,2017-01-27,27,1,2017,Friday,6,4,0
3316,2017-01-28,28,1,2017,Saturday,7,4,1
3317,2017-01-29,29,1,2017,Sunday,1,5,1
3318,2017-01-30,30,1,2017,Monday,2,5,0
3319,2017-01-31,31,1,2017,Tuesday,3,5,0
3320,2017-02-01,1,2,2017,Wednesday,4,5,0
3321,2017-02-02,2,2,2017,Thursday,5,5,0
3322,2017-02-03,3,2,2017,Friday,6,5,0
3323,2017-02-04,4,2,2017,Saturday,7,5,1
3324,2017-02-05,5,2,2017,Sunday,1,6,1
3325,2017-02-06,6,2,2017,Monday,2,6,0
3326,2017-02-07,7,2,2017,Tuesday,3,6,0
3327,2017-02-08,8,2,2017,Wednesday,4,6,0
3328,2017-02-09,9,2,2017,Thursday,5,6,0
3329,2017-02-10,10,2,2017,Friday,6,6,0
3330,2017-02-11,11,2,2017,Saturday,7,6,1
3331,2017-02-12,12,2,2017,Sunday,1,7,1
3332,2017-02-13,13,2,2017,Monday,2,7,0
3333,2017-02-14,14,2,2017,Tuesday,3,7,0
3334,2017-02-15,15,2,2017,Wednesday,4,7,0
3335,2017-02-16,16,2,2017,Thursday,5,7,0
3336,2017-02-17,17,2,2017,Friday,6,7,0
3337,2017-02-18,18,2,2017,Saturday,7,7,1
3338,2017-02-19,19,2,2017,Sunday,1,8,1
3339,2017-02-20,20,2,2017,Monday,2,8,0
3340,2017-02-21,21,2,2017,Tuesday,3,8,0
3341,2017-02-22,22,2,2017,Wednesday,4,8,0
3342,2017-02-23,23,2,2017,Thursday,5,8,0
3343,2017-02-24,24,2,2017,Friday,6,8,0
3344,2017-02-25,25,2,2017,Saturday,7,8,1
3345,2017-02-26,26,2,2017,Sunday,1,9,1
3346,2017-02-27,27,2,2017,Monday,2,9,0
3347,2017-02-28,28,2,2017,Tuesday,3,9,0
3348,2017-03-01,1,3,2017,Wednesday,4,9,0
